-83.496160	-51.408081	491.094780	
-77.781715	-51.304361	492.592416	
-71.863542	-51.051743	493.484498	
-66.130265	-51.100918	494.870553	
-59.940036	-51.054566	495.102837	
-54.334298	-50.684474	496.533218	
-48.583161	-50.707500	497.819680	
-42.746093	-50.605063	498.900777	
-36.974245	-50.352048	499.703516	
-31.129506	-50.376456	500.764064	
-25.276608	-50.186971	501.732092	
-19.778194	-50.124372	503.760752	
-13.833071	-50.039732	503.653899	
-8.241276	-49.904518	505.334746	
-2.262127	-49.681330	505.351544	
3.361291	-49.646101	507.152315	
8.986686	-49.588149	508.652541	
14.706827	-49.403175	509.607733	
20.466883	-49.265160	511.038880	
26.258238	-49.297383	511.632882	
-82.078663	-45.106816	486.644884	
-76.675728	-45.034282	488.875769	
-70.589823	-44.981974	489.328078	
-65.040878	-44.853162	490.933617	
-59.398440	-44.830613	493.120809	
-53.317820	-44.531794	492.892839	
-47.590309	-44.499231	494.043030	
-41.764985	-44.512495	494.807408	
-36.048079	-44.248111	495.787391	
-30.609259	-44.240085	498.082211	
-24.825959	-44.030520	498.526332	
-18.965934	-43.994475	498.992608	
-13.424952	-43.860166	500.840562	
-7.534496	-43.858056	501.271957	
-2.015320	-43.428393	502.473746	
3.668440	-43.557845	504.196891	
9.599710	-43.320317	503.902937	
15.233239	-43.273905	504.746824	
20.847931	-42.881666	506.033078	
26.397939	-43.028140	508.187592	
-81.474877	-39.063969	484.933116	
-75.772273	-38.834307	486.676212	
-69.499344	-38.916524	485.847151	
-64.044315	-38.550584	487.794454	
-58.328808	-38.581972	488.763107	
-52.616060	-38.465745	489.825420	
-46.950219	-38.471573	491.314226	
-40.912287	-38.344138	490.934226	
-35.598834	-38.043104	493.449606	
-29.815666	-38.042949	494.037253	
-24.008946	-37.934810	494.461217	
-18.575723	-37.937812	496.772375	
-12.677589	-37.841531	496.567022	
-7.225241	-37.574334	498.628788	
-1.392318	-37.491378	498.720892	
4.221619	-37.546206	499.816387	
9.735380	-37.153691	501.876091	
15.420953	-37.193362	502.205063	
21.110621	-37.266490	503.863796	
26.679758	-36.782148	504.034980	
-80.278862	-33.029825	481.066849	
-74.350830	-32.749256	481.697612	
-68.813242	-32.756187	483.132950	
-62.837083	-32.682847	483.483568	
-57.263454	-32.603322	484.978366	
-51.683018	-32.387301	486.022149	
-46.077030	-32.425949	487.507032	
-40.406555	-32.228940	488.382051	
-34.656491	-32.195884	488.876759	
-29.018422	-32.046974	490.092121	
-23.546424	-32.073403	491.674901	
-17.818472	-31.955816	492.149797	
-12.360684	-31.914631	493.960255	
-6.519538	-31.823344	493.923601	
-1.107084	-31.475481	495.355223	
4.497399	-31.542673	497.256094	
10.314443	-31.447409	496.539394	
15.602010	-31.374818	499.528311	
21.272839	-31.255240	500.318163	
26.829151	-30.993188	501.509968	
-79.191414	-27.034137	477.802738	
-73.703541	-26.952782	479.640736	
-67.722735	-27.009271	479.674542	
-62.209846	-26.665546	480.960665	
-56.592703	-26.792212	482.537744	
-50.686638	-26.493641	482.214151	
-45.042972	-26.681875	483.337736	
-39.500399	-26.265340	484.589312	
-34.140759	-26.411037	486.750070	
-28.515748	-26.101635	486.966514	
-22.809635	-26.092123	487.809782	
-17.086441	-26.028721	488.150934	
-11.657755	-25.976609	489.695823	
-6.274302	-25.742932	491.380130	
-0.530291	-25.696219	491.868443	
4.997804	-25.608810	492.687525	
10.513476	-25.530853	494.014504	
16.043414	-25.426001	494.700060	
21.589459	-25.321984	495.762479	
27.188047	-25.169853	496.767688	
-77.844810	-21.245562	473.715860	
-72.462643	-21.084854	475.261828	
-66.543433	-21.273745	475.665033	
-61.250575	-20.813566	477.596848	
-55.593345	-20.924177	478.241021	
-50.135653	-20.640231	479.915420	
-44.464020	-20.759024	480.884304	
-39.059784	-20.420523	482.333068	
-33.361369	-20.468271	482.426660	
-27.697188	-20.441206	483.128125	
-22.091225	-20.376238	483.998992	
-16.688020	-20.307044	485.472105	
-11.105927	-20.034850	486.317788	
-5.632218	-20.030042	487.323989	
-0.233132	-19.864192	488.965198	
5.295194	-19.965425	490.534471	
10.724158	-19.679570	491.446063	
16.467717	-19.615200	490.957640	
21.750973	-19.481395	493.037988	
27.330042	-19.503179	493.033711	
-76.741314	-15.551537	470.429953	
-71.325117	-15.466934	471.634535	
-65.994240	-15.376243	473.564667	
-60.115700	-15.155468	473.523360	
-54.629022	-15.232851	474.774841	
-49.174102	-15.123671	476.162220	
-43.547788	-14.985451	476.197270	
-37.996673	-15.115552	477.420845	
-32.511773	-14.776744	478.828150	
-26.948025	-14.858086	479.670015	
-21.721490	-14.522201	481.225666	
-16.331253	-14.629892	483.123928	
-10.726674	-14.425989	483.102065	
-5.071001	-14.380066	483.541023	
0.389463	-14.443293	484.703194	
5.733000	-14.249564	486.043719	
11.221450	-14.237483	487.064326	
16.662139	-13.831178	487.715431	
22.099697	-13.944251	488.998833	
27.384363	-13.815940	489.984694	
-76.145312	-9.912187	468.298749	
-70.173653	-9.880147	467.939943	
-64.875073	-9.748140	469.434581	
-59.549703	-9.464411	471.411504	
-53.767717	-9.602227	471.555139	
-48.301125	-9.452340	472.761072	
-43.078803	-9.394191	474.669061	
-37.614770	-9.312390	475.903765	
-32.011876	-9.327243	476.114620	
-26.448171	-9.092439	476.093129	
-20.967239	-9.140313	477.620761	
-15.709942	-8.797311	479.032805	
-10.062118	-8.910541	479.472643	
-4.775517	-8.796988	480.839686	
0.611307	-8.756182	481.627988	
6.030459	-8.687267	483.009670	
11.441886	-8.534849	484.468816	
16.815784	-8.346902	484.339389	
22.240614	-8.321479	485.952982	
27.544424	-8.304559	488.118228	
-74.881285	-4.149936	463.956409	
-69.619464	-4.184996	465.929910	
-63.779694	-4.340172	465.932187	
-58.535695	-4.102842	467.626097	
-53.050902	-3.904345	468.022790	
-47.648185	-3.913890	469.256319	
-42.110169	-3.942019	470.101048	
-36.770977	-3.619818	471.420994	
-31.248134	-3.706641	472.160792	
-26.115334	-3.678296	474.617502	
